transaction_id,customer_id,amount,merchant,merchant_category,location,country,device_id,ip_address,browser,timestamp,is_fraud,fraud_scenario,is_synthetic,risk_notes
SYN-TX-NORM-DAFEA706C1,SYN-CUST-00102,183.38,Shell Express Fuel (Synthetic),fuel_dispenser,Munich,DE,SYN-DEV-00010-7636B9,192.0.3.105,Safari 17.5 (iOS 17.5 iPhone),2026-09-05T16:48:41.210992+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7273CD3691,SYN-CUST-00165,102.39,Amazon Marketplace Online (Synthetic),ecommerce,London,GB,SYN-DEV-00729-A531CC,203.0.113.116,Safari 17.5 (macOS Sonoma),2026-09-05T16:51:33.855730+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-CBA783FE7E,SYN-CUST-00006,225.78,Chipotle Mexican Grill (Synthetic),dining,"Sydney, NSW",AU,SYN-DEV-00578-F2C629,198.19.0.159,Opera 113.0 (Windows 11),2026-09-05T16:52:09.859678+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-0AF9ACAB67,SYN-CUST-00083,121.07,Chipotle Mexican Grill (Synthetic),dining,"New York, NY",US,SYN-DEV-00448-72ECCD,198.51.100.7,Chrome 128.0 (macOS Sonoma),2026-09-05T16:54:35.813253+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-12E73DB702,SYN-CUST-00107,56.62,Shell Express Fuel (Synthetic),fuel_dispenser,"Sydney, NSW",AU,SYN-DEV-00719-0AA6D4,198.19.0.161,Safari 17.5 (macOS Sonoma),2026-09-05T17:01:40.593147+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7D25FF0F6B,SYN-CUST-00112,253.6,FreshMart Supermarket (Synthetic),grocery,"San Francisco, CA",US,SYN-DEV-00219-92BEE5,198.51.101.8,Chrome 128.0 (macOS Sonoma),2026-09-05T17:02:20.055443+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-338D0A854A,SYN-CUST-00211,91.47,Netflix Subscription Service (Synthetic),digital_goods,"Toronto, ON",CA,SYN-DEV-00339-D94C39,198.18.0.19,Brave 1.69 (macOS),2026-09-05T17:02:54.866872+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-5E926F0A95,SYN-CUST-00085,50.97,Netflix Subscription Service (Synthetic),digital_goods,"Sydney, NSW",AU,SYN-DEV-00399-B52BA5,198.19.0.62,Firefox 130.0 (Windows 10),2026-09-05T17:06:07.851954+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-420D1298A8,SYN-CUST-00010,3.5,Walgreens Pharmacy (Synthetic),pharmacy,Manchester,GB,SYN-DEV-00647-D3DA81,203.0.114.209,Chrome 128.0 (macOS Sonoma),2026-09-05T17:11:20.902458+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-CB9D0E6E67,SYN-CUST-00013,51.2,Delta Air Lines E-Ticket (Synthetic),airlines,Munich,DE,SYN-DEV-00232-0FC2F0,192.0.3.15,Safari 17.5 (iOS 17.5 iPhone),2026-09-05T17:19:17.646120+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-FE37A7B8FB,SYN-CUST-00017,26.34,Starbucks Coffee #1042 (Synthetic),dining,"Chicago, IL",US,SYN-DEV-00526-2281FF,198.51.102.99,Firefox 130.0 (Linux x86_64),2026-09-05T17:24:32.182253+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-76CEF5AC7A,SYN-CUST-00171,135.75,Starbucks Coffee #1042 (Synthetic),dining,"Chicago, IL",US,SYN-DEV-00163-17110F,198.51.102.7,Opera 113.0 (Windows 11),2026-09-05T17:27:43.942830+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-AAD767F78F,SYN-CUST-00077,56.71,Amazon Marketplace Online (Synthetic),ecommerce,"Sydney, NSW",AU,SYN-DEV-00632-9E12B4,198.19.0.161,Chrome 128.0 (Windows 11),2026-09-05T17:30:49.642503+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-47C0C214B3,SYN-CUST-00158,83.42,Chipotle Mexican Grill (Synthetic),dining,Tokyo,JP,SYN-DEV-00329-5AAB14,203.0.115.148,Chrome 128.0 (macOS Sonoma),2026-09-05T17:32:42.738454+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-568FE38EE0,SYN-CUST-00121,32.43,Nike Town Global (Synthetic),apparel,Manchester,GB,SYN-DEV-00739-F6DB29,203.0.114.25,Firefox 130.0 (Windows 10),2026-09-05T17:33:53.455725+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-088CFCC504,SYN-CUST-00224,3.5,Marriott Luxury Hotels (Synthetic),lodging,"Austin, TX",US,SYN-DEV-00430-F363F6,198.51.103.131,Opera 113.0 (Windows 11),2026-09-05T17:34:11.965398+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-EBAADD9707,SYN-CUST-00012,210.54,Target Superstore #482 (Synthetic),retail,"Chicago, IL",US,SYN-DEV-00720-141877,198.51.102.4,Brave 1.69 (macOS),2026-09-05T17:35:04.361902+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-5AA66C6F2C,SYN-CUST-00074,76.97,Target Superstore #482 (Synthetic),retail,"Toronto, ON",CA,SYN-DEV-00303-A911A0,198.18.0.46,Firefox 130.0 (Windows 10),2026-09-05T17:35:42.986197+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-F3C20384D8,SYN-CUST-00055,53.29,Uber Rides & Eats (Synthetic),transportation,Paris,FR,SYN-DEV-00280-438DAF,192.0.4.33,Firefox 130.0 (Windows 10),2026-09-05T17:36:58.484490+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-72CC208FAD,SYN-CUST-00071,110.01,Starbucks Coffee #1042 (Synthetic),dining,"Toronto, ON",CA,SYN-DEV-00193-D9856A,198.18.0.52,Chrome Mobile 128.0 (Android 14),2026-09-05T17:39:57.564403+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-992AC24F4E,SYN-CUST-00241,113.41,Walgreens Pharmacy (Synthetic),pharmacy,Manchester,GB,SYN-DEV-00179-9CBD72,203.0.114.151,Samsung Internet 25.0 (Android 14),2026-09-05T17:44:00.369587+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-5D166A24D9,SYN-CUST-00222,109.83,FreshMart Supermarket (Synthetic),grocery,Paris,FR,SYN-DEV-00614-E26D25,192.0.4.39,Brave 1.69 (macOS),2026-09-05T17:45:42.163969+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-854E06A69D,SYN-CUST-00073,53.15,Chipotle Mexican Grill (Synthetic),dining,Munich,DE,SYN-DEV-00740-BA8657,192.0.3.14,Safari 17.5 (macOS Sonoma),2026-09-05T17:47:59.257170+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-1B1BECCF01,SYN-CUST-00143,88.19,Starbucks Coffee #1042 (Synthetic),dining,Manchester,GB,SYN-DEV-00682-3B7629,203.0.114.215,Firefox 130.0 (Linux x86_64),2026-09-05T17:49:05.477598+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-121B69762B,SYN-CUST-00034,3.5,Walgreens Pharmacy (Synthetic),pharmacy,"Sydney, NSW",AU,SYN-DEV-00132-729F22,198.19.0.92,Safari 17.5 (iOS 17.5 iPhone),2026-09-05T17:49:59.994120+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-8B48A1D78D,SYN-CUST-00246,75.58,Delta Air Lines E-Ticket (Synthetic),airlines,Manchester,GB,SYN-DEV-00621-BBB178,203.0.114.106,Edge 128.0 (Windows 11),2026-09-05T17:50:41.123784+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-3304B89FBB,SYN-CUST-00111,59.95,Starbucks Coffee #1042 (Synthetic),dining,"Chicago, IL",US,SYN-DEV-00281-CAA852,198.51.102.71,Brave 1.69 (macOS),2026-09-05T17:50:52.440531+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-C163D35F59,SYN-CUST-00071,86.62,Netflix Subscription Service (Synthetic),digital_goods,"Toronto, ON",CA,SYN-DEV-00075-F7759A,198.18.0.233,Chrome Mobile 128.0 (Android 14),2026-09-05T17:56:22.469123+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-F297F61462,SYN-CUST-00103,54.27,Netflix Subscription Service (Synthetic),digital_goods,"New York, NY",US,SYN-DEV-00300-521C10,198.51.100.188,Edge 128.0 (Windows 11),2026-09-05T17:58:39.316608+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-88B27D80BB,SYN-CUST-00048,233.02,Best Buy Supercenter (Synthetic),electronics,"Sydney, NSW",AU,SYN-DEV-00386-CD978A,198.19.0.37,Safari 17.5 (iOS 17.5 iPhone),2026-09-05T18:01:58.846706+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-A63213AE78,SYN-CUST-00109,218.19,Uber Rides & Eats (Synthetic),transportation,Tokyo,JP,SYN-DEV-00749-E9DD7B,203.0.115.104,Firefox 130.0 (Windows 10),2026-09-05T18:03:23.908305+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-AB5104B99B,SYN-CUST-00014,3.5,Walgreens Pharmacy (Synthetic),pharmacy,Manchester,GB,SYN-DEV-00135-508347,203.0.114.24,Safari 17.5 (iOS 17.5 iPhone),2026-09-05T18:03:35.452381+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-D8A18FD7FC,SYN-CUST-00151,171.34,Uber Rides & Eats (Synthetic),transportation,"Sydney, NSW",AU,SYN-DEV-00658-CEE544,198.19.0.223,Firefox 130.0 (Windows 10),2026-09-05T18:03:49.375025+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-2BC3E4B710,SYN-CUST-00234,128.81,Apple Store Flagship (Synthetic),electronics,Tokyo,JP,SYN-DEV-00357-783185,203.0.115.51,Opera 113.0 (Windows 11),2026-09-05T18:04:30.149501+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-5BE746DE04,SYN-CUST-00131,40.55,Chipotle Mexican Grill (Synthetic),dining,London,GB,SYN-DEV-00093-5AE177,203.0.113.62,Brave 1.69 (macOS),2026-09-05T18:04:31.185998+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-4E5859E867,SYN-CUST-00051,18.92,Chipotle Mexican Grill (Synthetic),dining,"Austin, TX",US,SYN-DEV-00552-3DED98,198.51.103.12,Edge 128.0 (Windows 11),2026-09-05T18:04:54.273490+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-4D4B10809C,SYN-CUST-00090,149.19,Netflix Subscription Service (Synthetic),digital_goods,Tokyo,JP,SYN-DEV-00590-AECF77,203.0.115.176,Edge 128.0 (Windows 11),2026-09-05T18:05:40.156664+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-F288A4308C,SYN-CUST-00084,52.99,Amazon Marketplace Online (Synthetic),ecommerce,Paris,FR,SYN-DEV-00443-6F6548,192.0.4.201,Chrome 128.0 (macOS Sonoma),2026-09-05T18:05:47.721082+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7F7D9E6799,SYN-CUST-00120,168.86,FreshMart Supermarket (Synthetic),grocery,"San Francisco, CA",US,SYN-DEV-00119-B27126,198.51.101.198,Edge 128.0 (Windows 11),2026-09-05T18:07:29.849131+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-D3DAD2750F,SYN-CUST-00169,45.11,Netflix Subscription Service (Synthetic),digital_goods,"San Francisco, CA",US,SYN-DEV-00055-19AB6C,198.51.101.67,Chrome Mobile 128.0 (Android 14),2026-09-05T18:07:36.945644+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-6D3E8654D5,SYN-CUST-00060,244.58,Walgreens Pharmacy (Synthetic),pharmacy,Paris,FR,SYN-DEV-00080-E94C55,192.0.4.89,Chrome 128.0 (Windows 11),2026-09-05T18:08:42.815361+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-4339CFF599,SYN-CUST-00014,37.58,Nike Town Global (Synthetic),apparel,Manchester,GB,SYN-DEV-00386-CD978A,203.0.114.116,Safari 17.5 (iOS 17.5 iPhone),2026-09-05T18:09:30.034174+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7D870E1503,SYN-CUST-00144,135.98,Delta Air Lines E-Ticket (Synthetic),airlines,"Toronto, ON",CA,SYN-DEV-00187-24B7F4,198.18.0.186,Opera 113.0 (Windows 11),2026-09-05T18:09:31.269588+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-98B3DFF6B4,SYN-CUST-00235,63.96,Netflix Subscription Service (Synthetic),digital_goods,Paris,FR,SYN-DEV-00120-38B340,192.0.4.228,Opera 113.0 (Windows 11),2026-09-05T18:16:22.400593+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-A27FBE691D,SYN-CUST-00181,81.08,Starbucks Coffee #1042 (Synthetic),dining,"Sydney, NSW",AU,SYN-DEV-00367-DF4336,198.19.0.56,Edge 128.0 (Windows 11),2026-09-05T18:16:45.160994+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-ECAC4BA8B9,SYN-CUST-00053,55.38,Walgreens Pharmacy (Synthetic),pharmacy,London,GB,SYN-DEV-00662-C0609B,203.0.113.59,Chrome 128.0 (macOS Sonoma),2026-09-05T18:17:33.442006+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-8BCF348BE9,SYN-CUST-00104,76.04,Shell Express Fuel (Synthetic),fuel_dispenser,Paris,FR,SYN-DEV-00043-C38658,192.0.4.116,Safari 17.5 (macOS Sonoma),2026-09-05T18:18:40.689291+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-AD2213037A,SYN-CUST-00064,106.19,Starbucks Coffee #1042 (Synthetic),dining,Manchester,GB,SYN-DEV-00183-C22DCA,203.0.114.117,Safari 17.5 (iOS 17.5 iPhone),2026-09-05T18:19:36.653228+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-A9D47FF2EF,SYN-CUST-00023,51.29,Starbucks Coffee #1042 (Synthetic),dining,"Sydney, NSW",AU,SYN-DEV-00491-4C8326,198.19.0.202,Safari 17.5 (iOS 17.5 iPhone),2026-09-05T18:20:14.314350+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-CD90729B22,SYN-CUST-00237,166.35,Starbucks Coffee #1042 (Synthetic),dining,Tokyo,JP,SYN-DEV-00255-EFED75,203.0.115.19,Firefox 130.0 (Linux x86_64),2026-09-05T18:23:58.964207+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-2101244581,SYN-CUST-00059,250.98,Netflix Subscription Service (Synthetic),digital_goods,"Chicago, IL",US,SYN-DEV-00157-E12A62,198.51.102.173,Samsung Internet 25.0 (Android 14),2026-09-05T18:27:38.252419+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-F4D1B6FC34,SYN-CUST-00065,82.49,Netflix Subscription Service (Synthetic),digital_goods,Paris,FR,SYN-DEV-00545-B72378,192.0.4.105,Safari 17.5 (macOS Sonoma),2026-09-05T18:27:38.801315+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-A9A45F8C53,SYN-CUST-00115,50.24,Shell Express Fuel (Synthetic),fuel_dispenser,"Chicago, IL",US,SYN-DEV-00604-F66D19,198.51.102.62,Firefox 130.0 (Linux x86_64),2026-09-05T18:28:14.130028+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7F3B57F41A,SYN-CUST-00080,279.75,Amazon Marketplace Online (Synthetic),ecommerce,"New York, NY",US,SYN-DEV-00176-6A32F4,198.51.100.42,Chrome Mobile 128.0 (Android 14),2026-09-05T18:28:35.614354+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-E1D453CF9F,SYN-CUST-00163,67.2,Amazon Marketplace Online (Synthetic),ecommerce,"New York, NY",US,SYN-DEV-00259-6E3225,198.51.100.58,Edge 128.0 (Windows 11),2026-09-05T18:28:41.991873+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-FC98237E9E,SYN-CUST-00100,34.92,FreshMart Supermarket (Synthetic),grocery,Manchester,GB,SYN-DEV-00177-2DF9AD,203.0.114.102,Opera 113.0 (Windows 11),2026-09-05T18:31:06.977629+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-0F2E7DB3F8,SYN-CUST-00068,79.44,Walgreens Pharmacy (Synthetic),pharmacy,"Sydney, NSW",AU,SYN-DEV-00424-A4B3FA,198.19.0.47,Chrome 128.0 (Windows 11),2026-09-05T18:32:38.762762+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-6EA5CF4EC8,SYN-CUST-00205,48.98,Uber Rides & Eats (Synthetic),transportation,Tokyo,JP,SYN-DEV-00039-458B6F,203.0.115.196,Chrome 128.0 (Windows 11),2026-09-05T18:33:47.739797+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-5187AA4BA9,SYN-CUST-00201,94.22,Target Superstore #482 (Synthetic),retail,Berlin,DE,SYN-DEV-00358-D334A8,192.0.2.61,Safari 17.5 (macOS Sonoma),2026-09-05T18:37:22.281685+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-D6B4BB5F34,SYN-CUST-00175,27.0,Target Superstore #482 (Synthetic),retail,London,GB,SYN-DEV-00050-E389FA,203.0.113.90,Brave 1.69 (macOS),2026-09-05T18:39:25.303350+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-2E2F74FE11,SYN-CUST-00066,90.45,Shell Express Fuel (Synthetic),fuel_dispenser,"New York, NY",US,SYN-DEV-00212-A8E524,198.51.100.112,Chrome 128.0 (macOS Sonoma),2026-09-05T18:43:22.442020+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-32A7691431,SYN-CUST-00003,59.55,Delta Air Lines E-Ticket (Synthetic),airlines,Manchester,GB,SYN-DEV-00415-2456FB,203.0.114.16,Edge 128.0 (Windows 11),2026-09-05T18:46:06.912779+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-HIGH-46D3639960,SYN-CUST-00130,3055.0,Delta Air Lines E-Ticket (Synthetic),airlines,"San Francisco, CA",US,SYN-DEV-00140-1794FA,198.51.101.230,Safari 17.5 (iOS 17.5 iPhone),2026-09-05T18:47:10.735188+00:00,1,high_amount_fraud,True,Abrupt amount anomaly: $3055.00 vs typical baseline $41.38 (>15x sigma).
SYN-TX-NORM-58731B08E6,SYN-CUST-00224,37.73,Amazon Marketplace Online (Synthetic),ecommerce,"Austin, TX",US,SYN-DEV-00701-1F4A76,198.51.103.249,Opera 113.0 (Windows 11),2026-09-05T18:49:42.681460+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-DBA2057258,SYN-CUST-00081,190.52,Starbucks Coffee #1042 (Synthetic),dining,Tokyo,JP,SYN-DEV-00487-86204D,203.0.115.144,Brave 1.69 (macOS),2026-09-05T18:50:25.143638+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-3776EE5691,SYN-CUST-00006,236.03,Starbucks Coffee #1042 (Synthetic),dining,"Sydney, NSW",AU,SYN-DEV-00476-C39710,198.19.0.31,Opera 113.0 (Windows 11),2026-09-05T18:52:27.128752+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-8FCEE914F5,SYN-CUST-00115,64.6,FreshMart Supermarket (Synthetic),grocery,"Chicago, IL",US,SYN-DEV-00604-F66D19,198.51.102.210,Firefox 130.0 (Linux x86_64),2026-09-05T19:01:16.116342+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-3B04915CC0,SYN-CUST-00218,198.93,Uber Rides & Eats (Synthetic),transportation,Tokyo,JP,SYN-DEV-00270-F07E60,203.0.115.193,Firefox 130.0 (Linux x86_64),2026-09-05T19:04:04.423038+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-2AD0D1DF08,SYN-CUST-00069,84.82,Marriott Luxury Hotels (Synthetic),lodging,"Sydney, NSW",AU,SYN-DEV-00538-4A26D6,198.19.0.158,Safari 17.5 (iOS 17.5 iPhone),2026-09-05T19:08:56.482889+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-56B7EB6F3A,SYN-CUST-00207,168.32,Target Superstore #482 (Synthetic),retail,"San Francisco, CA",US,SYN-DEV-00109-5BD1BB,198.51.101.90,Edge 128.0 (Windows 11),2026-09-05T19:09:16.320358+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-362EC98117,SYN-CUST-00169,178.83,Amazon Marketplace Online (Synthetic),ecommerce,"San Francisco, CA",US,SYN-DEV-00650-C343C2,198.51.101.221,Chrome Mobile 128.0 (Android 14),2026-09-05T19:10:00.704118+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-D5AE0CA942,SYN-CUST-00190,134.33,Shell Express Fuel (Synthetic),fuel_dispenser,"Austin, TX",US,SYN-DEV-00425-84D309,198.51.103.73,Brave 1.69 (macOS),2026-09-05T19:10:15.971397+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-E540EBF21C,SYN-CUST-00054,67.7,Shell Express Fuel (Synthetic),fuel_dispenser,Munich,DE,SYN-DEV-00297-91637B,192.0.3.114,Chrome 128.0 (Windows 11),2026-09-05T19:13:46.494769+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-B6EFA92352,SYN-CUST-00007,112.82,FreshMart Supermarket (Synthetic),grocery,"Sydney, NSW",AU,SYN-DEV-00606-F00E5F,198.19.0.162,Firefox 130.0 (Windows 10),2026-09-05T19:15:56.001877+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-B57A2745F6,SYN-CUST-00248,50.8,Shell Express Fuel (Synthetic),fuel_dispenser,Munich,DE,SYN-DEV-00534-11C542,192.0.3.49,Firefox 130.0 (Linux x86_64),2026-09-05T19:18:38.333287+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-61DB6F4D54,SYN-CUST-00176,133.72,Delta Air Lines E-Ticket (Synthetic),airlines,Paris,FR,SYN-DEV-00486-E2E837,192.0.4.252,Safari 17.5 (macOS Sonoma),2026-09-05T19:18:56.517214+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-91D86ABE61,SYN-CUST-00207,124.66,Target Superstore #482 (Synthetic),retail,"San Francisco, CA",US,SYN-DEV-00515-B2F5BD,198.51.101.149,Brave 1.69 (macOS),2026-09-05T19:19:59.155184+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-14FD024DC1,SYN-CUST-00243,72.85,Amazon Marketplace Online (Synthetic),ecommerce,Berlin,DE,SYN-DEV-00185-8F66FC,192.0.2.149,Opera 113.0 (Windows 11),2026-09-05T19:21:38.810903+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-3E88480E0D,SYN-CUST-00024,79.74,Uber Rides & Eats (Synthetic),transportation,Paris,FR,SYN-DEV-00485-638180,192.0.4.42,Safari 17.5 (macOS Sonoma),2026-09-05T19:24:37.255969+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-EBAC8C5F7C,SYN-CUST-00097,44.95,Chipotle Mexican Grill (Synthetic),dining,"Sydney, NSW",AU,SYN-DEV-00250-1A3681,198.19.0.134,Samsung Internet 25.0 (Android 14),2026-09-05T19:26:09.248163+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-41DD1E609B,SYN-CUST-00227,78.19,Nike Town Global (Synthetic),apparel,"Austin, TX",US,SYN-DEV-00727-2AF7BF,198.51.103.214,Opera 113.0 (Windows 11),2026-09-05T19:28:08.611407+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-8C9C0ADCBB,SYN-CUST-00193,56.28,Netflix Subscription Service (Synthetic),digital_goods,Paris,FR,SYN-DEV-00561-CC28CA,192.0.4.77,Samsung Internet 25.0 (Android 14),2026-09-05T19:31:50.676475+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-1049324E41,SYN-CUST-00143,126.69,Nike Town Global (Synthetic),apparel,Manchester,GB,SYN-DEV-00682-3B7629,203.0.114.137,Firefox 130.0 (Linux x86_64),2026-09-05T19:33:39.662452+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-BD06F8AF59,SYN-CUST-00125,20.82,Walgreens Pharmacy (Synthetic),pharmacy,"Chicago, IL",US,SYN-DEV-00529-D1BA76,198.51.102.178,Firefox 130.0 (Linux x86_64),2026-09-05T19:36:18.888181+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-B344E8AE8C,SYN-CUST-00176,137.92,Chipotle Mexican Grill (Synthetic),dining,Paris,FR,SYN-DEV-00719-0AA6D4,192.0.4.131,Safari 17.5 (macOS Sonoma),2026-09-05T19:37:38.120273+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-8A910BEFDD,SYN-CUST-00135,58.41,Shell Express Fuel (Synthetic),fuel_dispenser,Tokyo,JP,SYN-DEV-00031-A8AE1A,203.0.115.216,Brave 1.69 (macOS),2026-09-05T19:39:38.894529+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-CC9057365E,SYN-CUST-00043,77.04,Chipotle Mexican Grill (Synthetic),dining,"Sydney, NSW",AU,SYN-DEV-00122-40CBEB,198.19.0.148,Firefox 130.0 (Windows 10),2026-09-05T19:43:06.911271+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-A3B9D356EC,SYN-CUST-00039,132.74,Shell Express Fuel (Synthetic),fuel_dispenser,Paris,FR,SYN-DEV-00248-EA6EEF,192.0.4.33,Edge 128.0 (Windows 11),2026-09-05T19:43:08.635010+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-73B18EA661,SYN-CUST-00110,50.03,Chipotle Mexican Grill (Synthetic),dining,"Toronto, ON",CA,SYN-DEV-00580-59457B,198.18.0.244,Firefox 130.0 (Windows 10),2026-09-05T19:44:51.776363+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
